Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,IF_Anomaly,IF_Anomaly_Score,DBSCAN_Cluster
2022-11-17 20:11:20,92.144.85.155,201.87.208.124,34690,47947,ICMP,134,Data,HTTP,"Voluptates beatae error cupiditate hic quae. Deserunt sed ad doloribus.
Est est hic. Praesentium autem omnis dolorum perspiciatis. Earum praesentium velit totam sunt ipsa.",IoC Detected,87.21,Alert Triggered,Malware,Known Pattern B,Blocked,High,Sara Gulati,Opera/8.90.(Windows NT 6.2; pl-PL) Presto/2.9.179 Version/11.00,Segment C,"Naihati, Kerala",189.65.81.55,Log Data,,Firewall,-1,0.5852645667165763,-1
2022-08-15 00:27:00,56.64.1.98,140.194.102.64,4882,46531,UDP,119,Data,HTTP,Rerum laborum reprehenderit omnis ipsa corporis libero odio. Rerum labore occaecati explicabo a est. Exercitationem consequatur voluptates nulla suscipit explicabo.,,55.67,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Jayan Dey,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/35.0.818.0 Safari/536.2",Segment C,"Bangalore, Mizoram",196.119.241.60,,,Server,-1,0.585255369424268,-1
2020-03-14 20:02:08,43.66.26.61,41.66.214.131,57931,48655,UDP,1467,Data,HTTP,Beatae odit commodi maiores tenetur temporibus. Saepe doloremque sit soluta facilis cum. Sed dolor quas distinctio iste molestiae totam.,IoC Detected,12.89,,DDoS,Known Pattern A,Blocked,Medium,Kimaya Varma,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.43.2 (KHTML, like Gecko) Version/4.0.3 Safari/531.43.2",Segment A,"Srinagar, Gujarat",,Log Data,Alert Data,Server,-1,0.585246542126473,-1
2021-09-21 17:40:40,187.9.24.205,148.144.151.7,3314,49459,UDP,75,Data,FTP,Ad alias nesciunt. Ratione aspernatur sunt asperiores sequi debitis officiis cupiditate.,IoC Detected,18.86,Alert Triggered,DDoS,Known Pattern B,Logged,High,Manikya Datta,Opera/8.91.(X11; Linux i686; gez-ET) Presto/2.9.179 Version/12.00,Segment B,"Visakhapatnam, Manipur",,Log Data,,Server,-1,0.5852432140218089,-1
2021-10-29 16:28:56,201.153.33.223,57.234.79.50,26964,6297,ICMP,1464,Control,HTTP,"Voluptas ea beatae impedit. Quo error delectus alias voluptatem fugit saepe.
Nobis nemo sapiente ab in magni molestiae.",,13.95,,DDoS,Known Pattern B,Ignored,High,Jayesh Sundaram,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),Segment C,"Visakhapatnam, Punjab",,,,Firewall,-1,0.5852427242760422,-1
2021-02-21 21:39:46,155.111.74.204,36.243.134.218,1267,42315,UDP,629,Data,HTTP,Sapiente aperiam nam pariatur quaerat placeat. Odio perferendis deserunt officiis quisquam enim.,,3.04,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Ela Ben,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:2.0; sl-SI) AppleWebKit/532.23.7 (KHTML, like Gecko) Version/4.1 Safari/532.23.7",Segment B,"Solapur, West Bengal",124.48.36.133,,Alert Data,Server,-1,0.5852389277285395,-1
2020-06-29 10:27:11,147.12.17.15,70.208.9.72,12124,55303,ICMP,1417,Control,DNS,Quisquam aspernatur amet quis expedita deserunt quasi. Facere ducimus delectus aut libero mollitia. Error tempora ducimus ex temporibus ut fugit quas.,,3.28,,Intrusion,Known Pattern A,Blocked,Low,Shaan Cheema,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/9.8q0406.0 Mobile/24Y909 Safari/532.0",Segment C,"Junagadh, Tamil Nadu",178.17.231.108,,Alert Data,Firewall,-1,0.585236194452736,-1
2020-06-12 13:55:38,27.178.223.69,105.204.150.226,1786,13892,UDP,434,Data,DNS,"Tempora perspiciatis ullam non autem. Minima nisi tempore facilis dolorum et.
Quos facilis aliquid culpa. Officia velit quod mollitia quos harum nesciunt laudantium. Tempore accusantium qui harum.",,10.08,,DDoS,Known Pattern B,Blocked,Medium,Aaryahi Badal,Mozilla/5.0 (Windows 98; am-ET; rv:1.9.1.20) Gecko/7114-12-07 12:31:29 Firefox/6.0,Segment C,"Parbhani, Himachal Pradesh",,Log Data,Alert Data,Server,-1,0.5852358104414102,-1
2022-01-27 11:03:06,71.157.156.214,168.135.234.183,50225,64100,UDP,1371,Control,HTTP,Ex doloribus praesentium nobis quasi perferendis vero. Tempora incidunt facilis dolor sequi.,IoC Detected,63.2,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Oorja Rama,Opera/8.59.(Windows NT 6.1; ro-RO) Presto/2.9.178 Version/11.00,Segment A,"Hospet, Karnataka",8.149.70.100,,,Firewall,-1,0.5852227580067688,-1
2020-03-03 17:21:05,151.244.255.33,59.5.213.122,5391,15338,ICMP,1086,Control,DNS,"Nisi minima blanditiis voluptatum.
Voluptate culpa adipisci rerum asperiores dicta repellendus. Necessitatibus quisquam atque vitae enim. Distinctio alias aperiam tempora excepturi.",,6.07,,Malware,Known Pattern A,Ignored,Medium,Vaibhav Walla,Mozilla/5.0 (Android 1.6; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,Segment A,"Nangloi Jat, Sikkim",112.93.216.211,,Alert Data,Server,-1,0.5852167523545567,-1
2023-05-08 06:05:38,101.104.39.198,6.174.146.14,63895,5790,UDP,132,Control,DNS,Ipsa enim eveniet adipisci eum cum harum error. Et libero accusantium optio. Quae animi minima occaecati quidem blanditiis pariatur.,IoC Detected,36.88,,DDoS,Known Pattern B,Blocked,Low,Lavanya Sabharwal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:5.0; it-CH) AppleWebKit/531.38.1 (KHTML, like Gecko) Version/4.0.5 Safari/531.38.1",Segment C,"Nagaon, Jharkhand",68.167.174.97,,Alert Data,Firewall,-1,0.585209928694132,-1
2022-04-18 10:22:27,53.25.87.172,9.8.225.50,1234,4910,ICMP,110,Data,FTP,Impedit quae accusantium inventore vero laborum. Similique earum facere impedit similique atque. Dolores veritatis modi dicta atque modi accusamus excepturi.,,80.03,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Ishita Rama,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; nn-NO) AppleWebKit/534.27.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.27.3",Segment B,"Patiala, Gujarat",89.160.60.109,,,Server,-1,0.5852005979414073,-1
2023-01-28 02:46:00,169.252.208.18,221.115.67.214,4558,7291,TCP,1438,Data,HTTP,Nam fuga repellat. Eligendi nemo tenetur rem aspernatur. Rerum id provident consequuntur pariatur aspernatur repellat sint. Aliquid dignissimos odio sint.,IoC Detected,20.82,,Malware,Known Pattern B,Logged,High,Raghav Dasgupta,Opera/8.19.(X11; Linux x86_64; ti-ET) Presto/2.9.180 Version/12.00,Segment B,"Unnao, Assam",,,,Server,-1,0.5851935480503333,-1
2020-07-19 03:00:34,175.198.238.108,101.242.39.247,45376,65149,ICMP,1476,Data,HTTP,"Iste voluptas corrupti fugit non impedit recusandae aliquam. Numquam omnis velit possimus illo magnam.
Iste qui dolorem quia nihil. Adipisci sint id quo quae laborum a.",IoC Detected,35.24,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Zoya Saran,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3371-07-26 15:58:03 Firefox/3.6.19,Segment B,"Jhansi, Karnataka",,,,Firewall,-1,0.5851894858299549,-1
2023-04-20 08:05:12,176.21.89.85,163.133.1.232,39193,59242,UDP,150,Data,HTTP,"Non veniam necessitatibus. Soluta amet accusamus amet.
Nisi illo consectetur quis magni. Dignissimos cumque illum voluptatum corporis odio.",IoC Detected,18.55,,DDoS,Known Pattern A,Blocked,Medium,Charvi Devan,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.1),Segment C,"North Dumdum, Madhya Pradesh",220.238.195.89,,Alert Data,Firewall,-1,0.5851881072819741,-1
2023-07-26 12:09:22,57.89.196.124,192.195.197.113,19400,6592,ICMP,1195,Control,HTTP,"Voluptatum possimus molestias facere error nihil.
Enim voluptatum exercitationem illo quasi ipsa quidem blanditiis. Temporibus iusto iste voluptatibus accusantium id laudantium.",IoC Detected,0.9,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Urvi Gade,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/14.0.825.0 Safari/531.0",Segment B,"Jaipur, Meghalaya",,Log Data,Alert Data,Server,-1,0.5851737193631156,-1
2020-01-15 10:41:06,6.208.78.169,74.219.247.63,58956,49136,UDP,174,Data,DNS,Fugiat adipisci repudiandae esse. Nobis sed dignissimos minus laborum porro facilis. Impedit temporibus perspiciatis nihil quibusdam veritatis totam.,,89.93,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Yakshit Borra,Opera/9.33.(Windows NT 6.1; ve-ZA) Presto/2.9.183 Version/12.00,Segment A,"Aurangabad, Haryana",15.43.202.234,,,Firewall,-1,0.5851721242750122,-1
2022-06-10 12:58:12,204.19.215.28,101.115.141.105,2523,42619,ICMP,552,Control,DNS,Natus architecto rem. Porro perferendis dolorum modi quibusdam. Consequatur maxime minima.,,10.98,Alert Triggered,Malware,Known Pattern B,Blocked,High,Nehmat Loyal,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),Segment A,"Ongole, Chhattisgarh",,Log Data,,Server,-1,0.5851554551265464,-1
2020-01-02 08:30:12,21.153.222.60,104.153.137.232,36992,65485,ICMP,278,Data,HTTP,"Quos reprehenderit perspiciatis. Nemo illum esse totam voluptatem. Totam animi debitis.
Perspiciatis sunt minima quae sapiente non beatae. Incidunt eum illo dolor porro maiores quibusdam.",,37.21,Alert Triggered,Malware,Known Pattern B,Ignored,High,Biju Buch,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.43.3 (KHTML, like Gecko) Version/5.0 Safari/535.43.3",Segment C,"Morbi, Manipur",118.88.113.186,,Alert Data,Server,-1,0.5851423436694488,-1
2021-11-14 23:53:45,17.172.239.242,149.45.163.62,9054,51393,ICMP,146,Data,HTTP,Corrupti at facere. Non hic nobis minus.,IoC Detected,77.31,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Khushi Hegde,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),Segment B,"Ramagundam, Telangana",129.143.11.160,Log Data,,Server,-1,0.5851392443164095,-1
2021-10-31 02:07:53,96.49.186.232,177.32.3.44,9731,8055,UDP,1146,Data,DNS,Eum cupiditate earum in. Adipisci error vitae doloribus eius dolores voluptatum.,,4.21,,Malware,Known Pattern A,Logged,High,Jayant Mahajan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kok-IN) AppleWebKit/534.48.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.48.1",Segment A,"Deoghar, Chhattisgarh",203.74.117.3,,,Server,-1,0.5851370475243672,-1
2023-06-12 11:58:28,157.120.6.162,22.139.222.195,38952,5216,ICMP,96,Data,DNS,"Quas pariatur delectus explicabo. Accusantium praesentium aspernatur suscipit magnam facere blanditiis ipsa.
Quia soluta sequi optio totam ipsam.",IoC Detected,24.79,,DDoS,Known Pattern A,Ignored,Medium,Ishita Divan,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),Segment A,"Durgapur, Himachal Pradesh",,,,Firewall,-1,0.5851169411301633,-1
2022-05-22 12:01:26,135.132.148.153,84.200.11.218,4936,11435,ICMP,1403,Data,DNS,Eveniet aperiam ipsum soluta ipsa ab explicabo. Placeat atque atque voluptas possimus libero.,IoC Detected,16.71,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Arhaan Das,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),Segment A,"Berhampur, Odisha",206.100.188.15,,,Firewall,-1,0.5851093185830154,-1
2022-07-29 04:53:06,221.114.151.161,209.255.180.154,64955,21038,ICMP,142,Control,DNS,"Distinctio ut quas rem esse ut quae. Quasi nisi delectus esse laboriosam.
Pariatur cum non assumenda. Facilis at eius accusamus eveniet ducimus iusto.",,41.83,,Malware,Known Pattern A,Ignored,High,Charvi Datta,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6 rv:4.0; my-MM) AppleWebKit/534.30.2 (KHTML, like Gecko) Version/5.1 Safari/534.30.2",Segment B,"Karawal Nagar, Bihar",,Log Data,Alert Data,Firewall,-1,0.5851053355090213,-1
2022-10-22 09:57:00,154.117.20.103,54.199.80.169,16970,57732,ICMP,1204,Control,DNS,Minus fugit aut laudantium praesentium earum vero id. Reprehenderit repellat adipisci quas sequi modi.,IoC Detected,1.66,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Armaan Uppal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.843.0 Safari/534.2",Segment C,"South Dumdum, Sikkim",201.245.123.88,Log Data,,Firewall,-1,0.5851047870330522,-1
2022-01-27 05:27:34,220.233.159.57,170.144.145.136,1496,18642,ICMP,515,Data,DNS,"Totam mollitia omnis laboriosam. Eaque molestias debitis vel. Vel corporis voluptatibus sit eligendi.
Recusandae distinctio qui quam aliquid. Nostrum rerum repellat quam quod.",,98.01,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Hazel Rout,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/34.0.892.0 Mobile/49O982 Safari/531.2",Segment A,"Phagwara, Uttarakhand",30.58.15.146,Log Data,,Firewall,-1,0.5850896792759585,-1
2021-02-02 15:27:40,203.75.222.9,30.75.67.42,24411,59406,UDP,111,Data,DNS,Tempore facere quibusdam eius dolore. Veritatis aliquid sapiente aliquid laudantium fuga esse. Sed deserunt quos quia aperiam vero.,,39.95,,DDoS,Known Pattern A,Blocked,Medium,Jivika Talwar,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Segment B,"Jamnagar, Chhattisgarh",,,Alert Data,Firewall,-1,0.5850849866282494,-1
2021-12-10 09:48:50,153.13.191.125,110.149.229.184,55635,61515,ICMP,1400,Control,HTTP,"Odit eveniet dolor amet porro non. Odio culpa pariatur.
Et ipsum sit dignissimos magni perspiciatis. Neque distinctio at molestias harum. Hic cum minima neque corrupti.",,31.39,,Malware,Known Pattern A,Logged,Low,Keya Swaminathan,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6; rv:1.9.6.20) Gecko/7619-06-14 13:18:56 Firefox/15.0,Segment C,"Noida, Meghalaya",84.153.19.18,Log Data,Alert Data,Server,-1,0.585083317147165,-1
2022-03-16 02:01:25,171.194.120.248,81.149.19.185,16772,53046,UDP,75,Control,FTP,"Voluptas cupiditate officia quae blanditiis atque. Possimus ducimus id quo esse. Quo odit qui maxime vero nam pariatur.
Odit quidem doloremque repellendus. Facilis sint ullam asperiores.",IoC Detected,14.6,Alert Triggered,DDoS,Known Pattern B,Logged,High,Eva Chanda,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),Segment A,"Uluberia, Goa",,Log Data,Alert Data,Firewall,-1,0.5850777330520305,-1
2021-08-03 04:11:50,3.25.94.135,63.145.72.219,23579,65466,ICMP,1247,Data,HTTP,Sit perspiciatis illum fugiat hic eveniet perferendis. Esse perferendis ea rerum. Ipsa veritatis dolor aliquam.,,50.89,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Madhav Rout,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/43.0.888.0 Safari/533.0",Segment B,"Varanasi, Sikkim",,Log Data,Alert Data,Server,-1,0.5850747464639601,-1
2020-02-16 06:49:23,57.165.137.230,45.3.71.66,62240,4190,ICMP,1423,Control,DNS,Doloribus quisquam rerum similique velit corrupti. Excepturi libero vel maxime consectetur quod. Quia minima quos voluptatum molestias ullam doloremque.,IoC Detected,19.27,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Jayant Ahuja,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),Segment C,"Tenali, Karnataka",38.215.85.171,,Alert Data,Server,-1,0.5850742042212272,-1
2023-02-22 23:51:28,63.164.252.10,179.23.60.69,46150,56128,UDP,1469,Data,HTTP,Sed voluptate voluptate hic possimus autem. Quo sed nisi nam adipisci libero adipisci. Ullam sint accusamus animi.,IoC Detected,13.02,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Veer Dani,Opera/9.43.(Windows 98; ru-RU) Presto/2.9.167 Version/10.00,Segment B,"Pondicherry, Odisha",31.107.148.122,,,Server,-1,0.5850697836549036,-1
2020-12-03 12:05:55,212.174.21.164,112.220.60.164,55334,56980,ICMP,95,Control,DNS,"Aperiam possimus eaque facere tenetur excepturi deleniti. Vitae tempore dolor modi nesciunt.
Nesciunt ut vel magnam. Eligendi saepe unde quam quam excepturi rem laboriosam.",IoC Detected,79.32,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Miraya Sidhu,Mozilla/5.0 (Windows NT 4.0; hne-IN; rv:1.9.2.20) Gecko/8541-10-01 17:53:35 Firefox/3.8,Segment B,"Aizawl, Tamil Nadu",23.75.209.1,,Alert Data,Server,-1,0.5850697633246795,-1
2023-05-28 09:56:39,113.76.99.29,113.162.157.23,63835,28193,ICMP,918,Data,DNS,Saepe tempora saepe cum. Quaerat tempore odit consequatur illo eligendi.,,3.22,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Diya Chaudry,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sk-SK) AppleWebKit/532.35.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.35.3",Segment C,"Guwahati, Nagaland",,,Alert Data,Server,-1,0.5850659767410521,-1
2020-05-13 16:49:36,119.90.255.37,196.130.153.3,65442,50542,UDP,819,Data,DNS,Quibusdam molestiae odit necessitatibus illum adipisci nostrum. Reiciendis eius enim eum tenetur.,IoC Detected,5.16,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Mehul Mann,Opera/8.58.(Windows NT 4.0; byn-ER) Presto/2.9.169 Version/12.00,Segment B,"Aligarh, Bihar",32.17.54.240,Log Data,Alert Data,Firewall,-1,0.585059731479023,-1
2020-11-03 13:19:13,161.89.233.140,181.242.68.188,61910,56922,TCP,1251,Control,DNS,Perferendis odit veniam incidunt alias unde. Culpa beatae debitis praesentium mollitia tempora nobis. Esse voluptatum cupiditate iure earum culpa.,IoC Detected,99.84,,DDoS,Known Pattern A,Blocked,High,Dhanuk Dar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/30.0.816.0 Safari/534.1",Segment A,"Dehradun, Meghalaya",129.168.178.146,,Alert Data,Firewall,-1,0.5850567504151202,-1
2021-10-06 21:48:10,28.205.10.245,32.86.63.35,6854,7520,ICMP,951,Data,HTTP,Nam temporibus iste delectus nobis ullam magnam. Maiores quos cum id eum beatae cumque.,IoC Detected,98.91,,Intrusion,Known Pattern A,Ignored,Low,Heer Sharaf,Opera/8.50.(X11; Linux x86_64; wae-CH) Presto/2.9.178 Version/10.00,Segment B,"Motihari, Jharkhand",63.29.187.0,,,Firewall,-1,0.5850432858504423,-1
2021-07-07 10:58:38,35.214.74.89,67.218.71.110,1048,62694,UDP,662,Control,HTTP,"Id veniam consequuntur nam molestiae quae porro. Ab similique aperiam explicabo earum repudiandae.
Voluptate rerum numquam quis temporibus non vero labore.",,55.35,,Intrusion,Known Pattern A,Blocked,Medium,Ayesha Shah,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/5.1 Safari/532.32.2",Segment A,"Nadiad, Maharashtra",,Log Data,,Server,-1,0.5850398810029782,-1
2023-01-26 21:38:18,204.92.195.49,104.14.189.158,4302,32158,TCP,1442,Control,DNS,"Ut illum recusandae dignissimos.
Autem suscipit aut earum. Asperiores ipsum minus laborum eius culpa.
Accusamus nam tempore facere. Ipsa quae ut expedita odio vero.",IoC Detected,8.74,,DDoS,Known Pattern B,Blocked,High,Ryan Loyal,Opera/9.51.(X11; Linux i686; pt-BR) Presto/2.9.189 Version/11.00,Segment A,"Visakhapatnam, Andhra Pradesh",30.110.175.93,Log Data,,Server,-1,0.5850383783454722,-1
2020-05-09 18:44:23,39.99.146.197,9.22.84.173,4417,27756,ICMP,107,Control,HTTP,Neque ipsum officiis. Quo a qui. Minima praesentium neque enim necessitatibus.,IoC Detected,87.05,,Intrusion,Known Pattern B,Blocked,High,Suhana Bhavsar,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),Segment C,"Hajipur, Uttar Pradesh",,Log Data,Alert Data,Firewall,-1,0.5850343331813754,-1
2022-05-27 04:32:42,198.29.216.94,82.192.139.28,59402,45982,ICMP,1391,Data,FTP,"Quisquam perspiciatis voluptatum laborum eaque similique. Illum iure sunt eveniet dolores.
Repudiandae nulla quia consectetur. Quis iste minima unde fuga ex.",IoC Detected,98.28,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Veer Sheth,Opera/9.69.(X11; Linux x86_64; se-NO) Presto/2.9.188 Version/10.00,Segment A,"Amravati, Meghalaya",124.196.10.30,,,Firewall,-1,0.5850195007785105,-1
2021-03-31 16:04:51,191.236.143.9,16.61.167.238,31471,48451,ICMP,105,Control,HTTP,"Sunt totam officiis omnis minima accusantium recusandae. Odit distinctio nemo impedit laboriosam.
Quae expedita quos alias temporibus in. Quasi natus deserunt soluta officiis vitae eos.",,17.69,,DDoS,Known Pattern B,Blocked,High,Romil Sodhi,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2982-11-29 20:09:18 Firefox/10.0,Segment B,"Jalandhar, Karnataka",60.37.207.75,Log Data,,Firewall,-1,0.5850087221267498,-1
2022-01-13 14:18:42,170.19.200.197,136.185.229.246,61702,8330,TCP,993,Control,DNS,Iure rem ab laboriosam placeat. In minus ad alias incidunt.,,4.84,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Bhamini Gole,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/54.0.829.0 Safari/536.0",Segment B,"Hyderabad, Assam",,Log Data,Alert Data,Server,-1,0.584996559895243,-1
2021-04-10 17:25:18,146.215.22.154,117.151.123.81,1100,56102,ICMP,1044,Data,FTP,"Adipisci cupiditate esse similique ipsum soluta. Nobis eius optio architecto sequi.
Praesentium qui enim itaque. Nihil tenetur tenetur tempora doloremque.",,9.79,,Intrusion,Known Pattern A,Logged,High,Sara Wable,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),Segment B,"Dewas, Maharashtra",,,,Server,-1,0.5849921993626445,-1
2021-09-18 22:26:16,103.96.191.215,209.241.112.172,14100,61696,ICMP,1174,Control,HTTP,Maiores earum incidunt dolores. Inventore nihil qui at numquam. Dolorem laboriosam accusamus maxime qui possimus magnam.,,8.08,,Malware,Known Pattern A,Logged,Low,Rohan Dutt,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.23.7 (KHTML, like Gecko) Version/4.1 Safari/534.23.7",Segment C,"Ozhukarai, Chhattisgarh",53.129.233.224,Log Data,Alert Data,Server,-1,0.584991309018939,-1
2020-05-31 10:31:39,15.52.248.167,205.11.120.52,3603,2920,TCP,164,Control,HTTP,"Sit tenetur ipsam id vero. Ipsam eaque eveniet aspernatur dicta ullam officia.
Fugit iste inventore consectetur. Nisi alias at consequuntur fugit fugiat.",IoC Detected,86.53,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Yuvaan Bhatt,Opera/8.74.(Windows 98; fr-LU) Presto/2.9.182 Version/11.00,Segment B,"Tezpur, Telangana",,,,Server,-1,0.584987713563834,-1
2021-11-19 13:42:12,155.138.49.221,177.197.233.68,10712,22370,ICMP,84,Control,DNS,Occaecati doloremque ipsum. A dicta quod sapiente magnam nostrum. Nemo vero ullam temporibus temporibus incidunt expedita. Doloribus dolorem non iusto laudantium inventore.,,67.77,,Malware,Known Pattern A,Blocked,High,Madhup Bawa,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.3v1468.0 Mobile/45R538 Safari/536.2",Segment A,"Kanpur, Assam",90.36.158.135,Log Data,,Server,-1,0.584987325929407,-1
2020-07-11 08:09:09,132.148.155.215,117.217.58.213,60767,2051,TCP,1466,Control,HTTP,Facere suscipit ipsum sit nemo necessitatibus esse. Possimus voluptate quos perferendis ratione. Eum corporis autem sapiente.,,44.24,,DDoS,Known Pattern B,Ignored,High,Mehul Joshi,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/23.0.831.0 Safari/536.1",Segment A,"Pune, Odisha",57.2.98.172,Log Data,,Server,-1,0.5849871587425893,-1
2023-08-11 04:04:57,138.35.26.215,94.164.224.171,38301,64479,ICMP,1451,Data,DNS,Dolorum autem sit dolor assumenda. Blanditiis nisi laborum quia mollitia eaque.,IoC Detected,67.04,,Intrusion,Known Pattern A,Ignored,High,Alisha Srinivas,Opera/9.40.(Windows 95; os-RU) Presto/2.9.168 Version/12.00,Segment B,"Nadiad, Haryana",132.232.102.216,Log Data,,Firewall,-1,0.584984696067111,-1
2021-05-09 05:37:17,157.233.240.197,93.152.201.197,13995,2896,UDP,971,Data,DNS,"Delectus dicta incidunt possimus dicta distinctio.
Eligendi voluptatibus quidem.",IoC Detected,88.8,Alert Triggered,Malware,Known Pattern A,Logged,High,Taran Brar,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.899.0 Safari/531.2",Segment A,"New Delhi, Andhra Pradesh",,,Alert Data,Server,-1,0.584979509640213,-1
2021-07-05 22:10:34,184.146.46.119,4.241.229.158,4162,19565,UDP,1446,Data,FTP,"Reiciendis dolore eius magnam.
Unde id sit voluptatum voluptatum voluptate in. Magnam iusto consectetur ullam dolor eligendi similique tempora.",,69.97,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Devansh Mani,Opera/9.77.(Windows NT 6.0; hsb-DE) Presto/2.9.170 Version/11.00,Segment B,"Jamshedpur, Arunachal Pradesh",,Log Data,,Server,-1,0.5849757450375637,-1
2020-09-03 05:31:15,218.249.234.139,97.197.198.237,60207,59446,ICMP,402,Data,HTTP,"Quaerat reiciendis deleniti omnis sed praesentium. Ex expedita iste iure ad illo magni.
Quis culpa tempora cumque possimus sit. Quo praesentium fugit.
Numquam recusandae possimus quis quasi.",IoC Detected,76.57,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Sahil Thaker,Opera/8.20.(Windows NT 4.0; niu-NU) Presto/2.9.190 Version/10.00,Segment B,"Durg, Rajasthan",57.85.131.9,Log Data,,Server,-1,0.5849748293348942,-1
